Policy,Indicator,score,rank
E2_Debt/contract relief,Expenditure on education (% of GDP),0.007317037191601114,78
E2_Debt/contract relief,Progression to secondary school (%),0.0072872737107034435,79
E2_Debt/contract relief,Fixed telephone subscriptions,0.007149545478596738,80
E2_Debt/contract relief,Prevalence of anxiety disorders,0.006993146220899021,81
E2_Debt/contract relief,Age dependency ratio,0.006892783316133773,82
E2_Debt/contract relief,Energy use (kg of oil equivalent per capita),0.006788683667654636,83
E2_Debt/contract relief,Unemployment rate (%) - Annual,0.00637329396930465,84
E2_Debt/contract relief,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.006153271597749872,85
E2_Debt/contract relief,Expenditure on social protection (% of GDP),0.005799057418418588,86
E2_Debt/contract relief,Stock market capitalization (US$ million),0.005724841117499617,87
E2_Debt/contract relief,Starting a Business (Score),0.005658534049953709,88
E2_Debt/contract relief,Fixed telephone (per 100 people),0.00560250036573069,89
E2_Debt/contract relief,People using safely managed drinking water services (% of population),0.005277056381556362,90
E2_Debt/contract relief,Hospital beds (per 10 000 population),0.004977440938389262,91
E2_Debt/contract relief,Rural population (% of total population),0.00480890296668164,92
E2_Debt/contract relief,Growth rates of household expenditure or income per capita (%),0.0047872232982833236,93
E2_Debt/contract relief,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.004750721144668221,94
E2_Debt/contract relief,Refugee population by country or territory of asylum,0.004750394256260333,95
E2_Debt/contract relief,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.003889901037605712,96
E2_Debt/contract relief,COVID-19 vaccine administered,0.0038820675041486875,97
E2_Debt/contract relief,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.0035459990538353973,98
E2_Debt/contract relief,"International tourism, receipts",0.0034531424575338842,99
E2_Debt/contract relief,"Primary completion rate, total (% of relevant age group)",0.0034308301005171334,100
E2_Debt/contract relief,Internet users (per 100 people),0.003380710168737627,101
E2_Debt/contract relief,"Lending interest rates, percent per annum",0.00321885051689476,102
E2_Debt/contract relief,Prevalence of down syndrome,0.0019139379747008683,103
E2_Debt/contract relief,Mobile cellular (per 100 people),0.0006795263894623188,104
E2_Debt/contract relief,Access to electricity ,0.0,105
E3_Fiscal measures,Individuals using the Internet,0.01722959931377746,1
E3_Fiscal measures,Corruption Perceptions Index,0.01717476579609679,2
E3_Fiscal measures,Prevalence of COVID-19,0.016069112076477026,3
E3_Fiscal measures,"Foreign direct investment, net",0.015502218157063216,4
E3_Fiscal measures,Secure Internet servers ,0.015240870810283315,5
E3_Fiscal measures,Mobile cellular subscriptions,0.015119200787169653,6
E3_Fiscal measures,Mortality due to COVID-19,0.015090744953838189,7
E3_Fiscal measures,Summary exposure value tobacco,0.014808822205636693,8
E3_Fiscal measures,Proportion of women in managerial positions (%),0.01453050680380253,9
E3_Fiscal measures,Energy use ,0.014328071681100453,10
E3_Fiscal measures,Human Development Index,0.014112569783316339,11
E3_Fiscal measures,"Immunization, measles (% of children ages 12-23 months)",0.013890780198748835,12
E3_Fiscal measures,Electric power consumption ,0.013640538861974345,13
E3_Fiscal measures,"Trade, total as % of GDP",0.013637509793569601,14
E3_Fiscal measures,"Central government debt, total",0.01340344826231707,15
E3_Fiscal measures,Electricity production from oil sources,0.013372766916418668,16
E3_Fiscal measures,Employment in services (% of total employment) (modeled ILO estimate),0.01334018176019802,17
E3_Fiscal measures,Fixed broadband subscriptions,0.013339984497326419,18
E3_Fiscal measures,Net migration,0.01331637361602774,19
E3_Fiscal measures,"Incidence of tuberculosis (per 100,000 people)",0.013249449421885438,20
E3_Fiscal measures,Rule of law estimate ,0.012721398713655702,21
E3_Fiscal measures,Regulatory quality estimate,0.012674175515096836,22
E3_Fiscal measures,"Adjusted net savings, including particulate emission damage",0.012648688626933023,23
E3_Fiscal measures,Renewable energy consumption ,0.012572500085799018,24
E3_Fiscal measures,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.012541049391293947,25
E3_Fiscal measures,Volume of imports,0.012497701718785649,26
E3_Fiscal measures,Prevalence of Hypertensive heart disease,0.012425146649103042,27
E3_Fiscal measures,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.012099439585900304,28
E3_Fiscal measures,Proportion of seats held by women in national parliaments (%),0.011911492649442865,29
E3_Fiscal measures,Prevalence of down syndrome,0.011843172866501784,30
E3_Fiscal measures,"Age dependency ratio, old (% of working-age population)",0.011737085950773657,31
E3_Fiscal measures,Fixed telephone subscriptions,0.01132975169503552,32
E3_Fiscal measures,Serious assault (rate),0.011161103523976649,33
E3_Fiscal measures,"Prevalence of overweight (modeled estimate, % of children under 5)",0.011064720454422017,34
E3_Fiscal measures,Coverage of social safety net programs (% of population),0.011021467406039894,35
E3_Fiscal measures,CO2 emissions (kt),0.010937845118155726,36
E3_Fiscal measures,"Intentional homicides (per 100,000 people)",0.010907487700344531,37
E3_Fiscal measures,"Prevalence of HIV, total (% of population ages 15-49)",0.01085211824625964,38
E3_Fiscal measures,Political stability and absence of violence/terrorism estimate,0.010663512741528462,39
E3_Fiscal measures,Progression to secondary school (%),0.010493883189527877,40
E3_Fiscal measures,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.010486435445475834,41
E3_Fiscal measures,Proportion of people living below 50 percent of median income (%),0.010478546690107723,42
E3_Fiscal measures,Energy use (kg of oil equivalent per capita),0.010397582926133577,43
E3_Fiscal measures,Control of corruption estimate,0.010287512628879274,44
E3_Fiscal measures,Press freedom score,0.010269209550663714,45
E3_Fiscal measures,"Physicians (per 1,000 people)",0.010252590141629245,46
E3_Fiscal measures,Prevalence of Depressive disorders,0.01011038546020996,47
E3_Fiscal measures,Prevalence of anxiety disorders,0.010069972838916998,48
E3_Fiscal measures,"Electricity production from renewable sources, excluding hydroelectric",0.009854785188364882,49
E3_Fiscal measures,"Energy imports, net ",0.009853723446214388,50
E3_Fiscal measures,People using at least basic sanitation services (% of population),0.009712805890154223,51
E3_Fiscal measures,Expenditure on education (% of GDP),0.009679783402670462,52
E3_Fiscal measures,Prevalence of Respiratory infections and tuberculosis,0.009580043409106339,53
E3_Fiscal measures,Government effectiveness estimate,0.00952303146444326,54
E3_Fiscal measures,"Electricity production from oil, gas and coal sources",0.009283155880759258,55
E3_Fiscal measures,Prevalence of chronic kidney disease,0.009096355925968476,56
E3_Fiscal measures,"Nurses and midwives (per 1,000 people)",0.008903365935339528,57
E3_Fiscal measures,"Literacy rate, adult total (% of people ages 15 and above)",0.008856533373518327,58
E3_Fiscal measures,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.00885292795446043,59
E3_Fiscal measures,"Population, total",0.008802147343072934,60
E3_Fiscal measures,Internet users (per 100 people),0.008765068035702072,61
E3_Fiscal measures,Voice and accountability estimate,0.008694665551525777,62
E3_Fiscal measures,"PM2.5 air pollution, mean annual exposure",0.00851036359112337,63
E3_Fiscal measures,Prevalence of total cancers,0.008412843319832032,64
E3_Fiscal measures,Electricity production from nuclear sources ,0.008260729895091187,65
E3_Fiscal measures,Fossil fuel energy consumption,0.00825982908118997,66
E3_Fiscal measures,Prevalence of Diabetes,0.008064064685959113,67
E3_Fiscal measures,Access to electricity ,0.007972406308194183,68
E3_Fiscal measures,Electricity production from coal sources ,0.007955701723087794,69
E3_Fiscal measures,"Lending interest rates, percent per annum",0.007816625726392468,70
E3_Fiscal measures,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.00776866599412605,71
E3_Fiscal measures,"Immunization, DPT (% of children ages 12-23 months)",0.007582814370506057,72
E3_Fiscal measures,"Net migration rate, per 1000 population",0.0075182038992394765,73
E3_Fiscal measures,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.007468541973022326,74
E3_Fiscal measures,CO2 emissions (metric tons per capita),0.007392497765295619,75
E3_Fiscal measures,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.007361651702502266,76
E3_Fiscal measures,Gini index (World Bank estimate),0.007339532890383079,77
E3_Fiscal measures,"Primary completion rate, total (% of relevant age group)",0.007271404790901302,78
E3_Fiscal measures,People using safely managed drinking water services (% of population),0.007235596941154633,79
E3_Fiscal measures,Prevalence of obesity,0.00686948040122066,80
E3_Fiscal measures,Mobile cellular (per 100 people),0.006448780104264843,81
E3_Fiscal measures,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.006405316486662932,82
E3_Fiscal measures,Coverage of unemployment benefits and ALMP (% of population),0.0064019424443637375,83
E3_Fiscal measures,Volume of exports,0.006290015483313047,84
E3_Fiscal measures,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.006135696313324939,85
E3_Fiscal measures,Urban population (% of total population),0.00589019508401721,86
E3_Fiscal measures,Combustible renewables and waste,0.005878398829248275,87
E3_Fiscal measures,Unemployment rate (%) - Annual,0.005807088371794846,88
E3_Fiscal measures,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.005695822825002359,89
E3_Fiscal measures,Age dependency ratio,0.005645102262266235,90
E3_Fiscal measures,Stock market capitalization (US$ million),0.005622694106869267,91
E3_Fiscal measures,Starting a Business (Score),0.0056168425800852614,92
E3_Fiscal measures,Age dependency ratio (% of working-age population),0.005604909076021502,93
E3_Fiscal measures,COVID-19 vaccine administered,0.0055954793802660534,94
E3_Fiscal measures,Rural population (% of total population),0.005533789187353336,95
E3_Fiscal measures,Expenditure on health (% of GDP),0.005325922993874556,96
E3_Fiscal measures,Expenditure on social protection (% of GDP),0.005202213648795967,97
E3_Fiscal measures,Fixed telephone (per 100 people),0.005049904552437813,98
E3_Fiscal measures,Refugee population by country or territory of asylum,0.004783777786505007,99
E3_Fiscal measures,"International tourism, receipts",0.003991819192912673,100
E3_Fiscal measures,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.0030778209380501573,101
E3_Fiscal measures,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.003045386927213264,102
E3_Fiscal measures,Growth rates of household expenditure or income per capita (%),0.0028106656615587405,103
E3_Fiscal measures,Hospital beds (per 10 000 population),0.0027675746956553693,104
E3_Fiscal measures,People with basic handwashing facilities including soap and water (% of population),0.0,105
E4_International support,Individuals using the Internet,0.020926395818378737,1
E4_International support,Prevalence of COVID-19,0.01920409457972968,2
E4_International support,Corruption Perceptions Index,0.01885673863871151,3
E4_International support,"Foreign direct investment, net",0.01796232130115026,4
E4_International support,Secure Internet servers ,0.017543612965174035,5
E4_International support,Mortality due to COVID-19,0.017524412742022516,6
E4_International support,Summary exposure value tobacco,0.017396634468271412,7
E4_International support,Proportion of women in managerial positions (%),0.01676040402933725,8
E4_International support,Energy use ,0.01658124477144718,9
E4_International support,Mobile cellular subscriptions,0.016414767753369138,10
E4_International support,Human Development Index,0.015720554291667445,11
E4_International support,"Immunization, measles (% of children ages 12-23 months)",0.015639234402844412,12
E4_International support,Electric power consumption ,0.014425726621643799,13
E4_International support,Net migration,0.014230115306398634,14
E4_International support,Prevalence of Depressive disorders,0.013985262827001676,15
E4_International support,"Trade, total as % of GDP",0.013818523178204561,16
E4_International support,"Central government debt, total",0.013545142336751526,17
E4_International support,Electricity production from oil sources,0.013483255656988843,18
E4_International support,Fixed broadband subscriptions,0.013412262648221172,19
E4_International support,Government effectiveness estimate,0.013331712679337386,20
E4_International support,CO2 emissions (metric tons per capita),0.013144938061607285,21
E4_International support,Regulatory quality estimate,0.012959823357767042,22
E4_International support,"Adjusted net savings, including particulate emission damage",0.01284140186394831,23
E4_International support,Renewable energy consumption ,0.012659591243742472,24
E4_International support,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.012652697737386663,25
E4_International support,"Immunization, DPT (% of children ages 12-23 months)",0.012631151717162089,26
E4_International support,Growth rates of household expenditure or income per capita (%),0.01238653190805704,27
E4_International support,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.012247205494027094,28
E4_International support,Prevalence of Diabetes,0.01216296559200875,29
E4_International support,"Age dependency ratio, old (% of working-age population)",0.01197893526311637,30
E4_International support,Press freedom score,0.011947768269738299,31
E4_International support,"PM2.5 air pollution, mean annual exposure",0.01190800425114856,32
E4_International support,"Prevalence of overweight (modeled estimate, % of children under 5)",0.011839229343462643,33
E4_International support,Prevalence of down syndrome,0.011578337738730245,34
E4_International support,"Physicians (per 1,000 people)",0.011523965393280754,35
E4_International support,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.01136637910663277,36
E4_International support,Hospital beds (per 10 000 population),0.011343224436533132,37
E4_International support,"Prevalence of HIV, total (% of population ages 15-49)",0.011302745578694567,38
E4_International support,Prevalence of chronic kidney disease,0.011302143846921853,39
E4_International support,Serious assault (rate),0.010904335911383917,40
E4_International support,Prevalence of anxiety disorders,0.01088778002416617,41
E4_International support,"Nurses and midwives (per 1,000 people)",0.010714102804683472,42
E4_International support,"Energy imports, net ",0.01063772779201701,43
E4_International support,Gini index (World Bank estimate),0.010619537874969278,44
E4_International support,Volume of imports,0.010112359421163631,45
E4_International support,"Incidence of tuberculosis (per 100,000 people)",0.010007476240981833,46
E4_International support,"Electricity production from renewable sources, excluding hydroelectric",0.009806808279758225,47
E4_International support,Prevalence of total cancers,0.00963584151896976,48
E4_International support,Proportion of seats held by women in national parliaments (%),0.009624563018567161,49
E4_International support,Control of corruption estimate,0.009520556727535422,50
E4_International support,Energy use (kg of oil equivalent per capita),0.0094166838763532,51
E4_International support,Expenditure on education (% of GDP),0.00936410410620085,52
E4_International support,Prevalence of obesity,0.00933319728750241,53
E4_International support,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.009207243358880542,54
E4_International support,Electricity production from coal sources ,0.009143727402329667,55
E4_International support,People using at least basic sanitation services (% of population),0.009131986100441192,56
E4_International support,Coverage of social safety net programs (% of population),0.009119763602683703,57
E4_International support,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.009069747178860771,58
E4_International support,Prevalence of Respiratory infections and tuberculosis,0.008881020905810248,59
E4_International support,Electricity production from nuclear sources ,0.008823661081743149,60
E4_International support,Voice and accountability estimate,0.008629542422840092,61
E4_International support,"Electricity production from oil, gas and coal sources",0.00842379994117985,62
E4_International support,Proportion of people living below 50 percent of median income (%),0.008314562908159415,63
E4_International support,Employment in services (% of total employment) (modeled ILO estimate),0.00818197550103325,64
E4_International support,Refugee population by country or territory of asylum,0.008067147947572963,65
E4_International support,Rural population (% of total population),0.007879971144354828,66
E4_International support,"Intentional homicides (per 100,000 people)",0.007841548296094016,67
E4_International support,Fixed telephone subscriptions,0.007591701350924158,68
E4_International support,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.007554101985058936,69
E4_International support,CO2 emissions (kt),0.007452054842864917,70
E4_International support,"Primary completion rate, total (% of relevant age group)",0.007403545477735047,71
E4_International support,Volume of exports,0.0072795976315683615,72
E4_International support,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.007115401145705157,73
E4_International support,Urban population (% of total population),0.00708687307535374,74
E4_International support,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.007044602434973193,75
E4_International support,Rule of law estimate ,0.006855458715309174,76
E4_International support,Unemployment rate (%) - Annual,0.006845240255477197,77
E4_International support,Age dependency ratio,0.006655034249538882,78
E4_International support,Age dependency ratio (% of working-age population),0.006652993011576722,79
E4_International support,Stock market capitalization (US$ million),0.0064995761247256985,80
E4_International support,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.006398828480540184,81
E4_International support,Starting a Business (Score),0.006396853172738019,82
E4_International support,Political stability and absence of violence/terrorism estimate,0.006338791087715525,83
E4_International support,Progression to secondary school (%),0.006275923077271083,84
E4_International support,Prevalence of Hypertensive heart disease,0.00617176007016625,85
E4_International support,Expenditure on health (% of GDP),0.006108099966338007,86
E4_International support,Expenditure on social protection (% of GDP),0.005453109683309504,87
E4_International support,Fixed telephone (per 100 people),0.005296284264799414,88
E4_International support,Fossil fuel energy consumption,0.00521102508927525,89
E4_International support,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.0049970213143749505,90
E4_International support,Coverage of unemployment benefits and ALMP (% of population),0.004876347206243501,91
E4_International support,"International tourism, receipts",0.004737270668929937,92
E4_International support,Internet users (per 100 people),0.0042992041401122725,93
E4_International support,"Lending interest rates, percent per annum",0.004010607671651259,94
E4_International support,"Literacy rate, adult total (% of people ages 15 and above)",0.003413076078138531,95
E4_International support,Mobile cellular (per 100 people),0.003410938158956963,96
E4_International support,Combustible renewables and waste,0.0032674902385467315,97
E4_International support,"Net migration rate, per 1000 population",0.0024538185857718377,98
E4_International support,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.002314783085412782,99
E4_International support,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.0020060286755677168,100
E4_International support,People using safely managed drinking water services (% of population),0.00122516660726302,101
E4_International support,People with basic handwashing facilities including soap and water (% of population),0.0010846623911529734,102
E4_International support,"Population, total",0.00019749810940032221,103
E4_International support,COVID-19 vaccine administered,0.00017900197865974,104
E4_International support,Access to electricity ,0.0,105
H1_Public information campaigns,Individuals using the Internet,0.015347044826815821,1
H1_Public information campaigns,Corruption Perceptions Index,0.015250806265651786,2
H1_Public information campaigns,Prevalence of COVID-19,0.014775021901233185,3
H1_Public information campaigns,"Foreign direct investment, net",0.014650960939710777,4
H1_Public information campaigns,Secure Internet servers ,0.01463567813703873,5
H1_Public information campaigns,Mobile cellular subscriptions,0.014479408685433029,6
H1_Public information campaigns,Mortality due to COVID-19,0.014408102373522986,7
H1_Public information campaigns,Summary exposure value tobacco,0.014381784603432713,8
H1_Public information campaigns,Voice and accountability estimate,0.01417800925080789,9
H1_Public information campaigns,"Physicians (per 1,000 people)",0.01397167497001903,10
H1_Public information campaigns,"Prevalence of overweight (modeled estimate, % of children under 5)",0.013415859022076345,11
H1_Public information campaigns,Net migration,0.01336691754861549,12
H1_Public information campaigns,Human Development Index,0.013252110669256875,13
H1_Public information campaigns,Volume of imports,0.013181864819822153,14
H1_Public information campaigns,Electric power consumption ,0.013154194842942765,15
H1_Public information campaigns,"Immunization, measles (% of children ages 12-23 months)",0.012987588565662678,16
H1_Public information campaigns,"Central government debt, total",0.012708407425302094,17
H1_Public information campaigns,"Trade, total as % of GDP",0.0125835302871519,18
H1_Public information campaigns,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.01234834127111169,19
H1_Public information campaigns,Serious assault (rate),0.012204043704540972,20
H1_Public information campaigns,Prevalence of chronic kidney disease,0.012191859775089669,21
H1_Public information campaigns,Prevalence of anxiety disorders,0.012012220613369545,22
H1_Public information campaigns,CO2 emissions (metric tons per capita),0.011816085245425132,23
H1_Public information campaigns,Fixed telephone subscriptions,0.011804451931089581,24
H1_Public information campaigns,Regulatory quality estimate,0.011737381458588547,25
H1_Public information campaigns,Renewable energy consumption ,0.011647463826769304,26
H1_Public information campaigns,"Electricity production from oil, gas and coal sources",0.011340641478755464,27
H1_Public information campaigns,"Nurses and midwives (per 1,000 people)",0.011294713502966028,28
H1_Public information campaigns,Employment in services (% of total employment) (modeled ILO estimate),0.011247290944857831,29
H1_Public information campaigns,Press freedom score,0.011173844961829214,30
H1_Public information campaigns,Government effectiveness estimate,0.011120155671523954,31
H1_Public information campaigns,"PM2.5 air pollution, mean annual exposure",0.01095601022204422,32
H1_Public information campaigns,"Energy imports, net ",0.010954640315080923,33
H1_Public information campaigns,Political stability and absence of violence/terrorism estimate,0.010833173142876655,34
H1_Public information campaigns,"Adjusted net savings, including particulate emission damage",0.010790861997167353,35
H1_Public information campaigns,Prevalence of obesity,0.010702787638491574,36
H1_Public information campaigns,"Electricity production from renewable sources, excluding hydroelectric",0.010681858758355936,37
H1_Public information campaigns,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.010678780712055917,38
H1_Public information campaigns,Prevalence of total cancers,0.010510737476044025,39
H1_Public information campaigns,Unemployment rate (%) - Annual,0.010477281389270687,40
H1_Public information campaigns,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.010427141848029606,41
H1_Public information campaigns,Volume of exports,0.01034521505360622,42
H1_Public information campaigns,Prevalence of down syndrome,0.01013309092911526,43
H1_Public information campaigns,Prevalence of Depressive disorders,0.01010356110315751,44
H1_Public information campaigns,"Literacy rate, adult total (% of people ages 15 and above)",0.010033680043501985,45
H1_Public information campaigns,Proportion of people living below 50 percent of median income (%),0.010032851648316824,46
H1_Public information campaigns,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.009984575795031432,47
H1_Public information campaigns,Progression to secondary school (%),0.009928322728460644,48
H1_Public information campaigns,"Immunization, DPT (% of children ages 12-23 months)",0.009888662333123945,49
H1_Public information campaigns,Prevalence of Diabetes,0.009780146054081914,50
H1_Public information campaigns,CO2 emissions (kt),0.009775012688132958,51
H1_Public information campaigns,"Incidence of tuberculosis (per 100,000 people)",0.009753166684115232,52
H1_Public information campaigns,Rule of law estimate ,0.009733321351252659,53
H1_Public information campaigns,Proportion of seats held by women in national parliaments (%),0.009680515040429084,54
H1_Public information campaigns,Gini index (World Bank estimate),0.009617189604351428,55
H1_Public information campaigns,Prevalence of Respiratory infections and tuberculosis,0.009570123923688674,56
H1_Public information campaigns,Hospital beds (per 10 000 population),0.009542232966094648,57
H1_Public information campaigns,Coverage of social safety net programs (% of population),0.009504339136514875,58
H1_Public information campaigns,Proportion of women in managerial positions (%),0.009450284680938937,59
H1_Public information campaigns,Fixed broadband subscriptions,0.0092616733245011,60
H1_Public information campaigns,Access to electricity ,0.009173788457123624,61
H1_Public information campaigns,Prevalence of Hypertensive heart disease,0.009050966077638795,62
H1_Public information campaigns,"Intentional homicides (per 100,000 people)",0.009023693481985904,63
H1_Public information campaigns,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.008894123414389039,64
H1_Public information campaigns,People using safely managed drinking water services (% of population),0.008743221192612302,65
H1_Public information campaigns,Combustible renewables and waste,0.008604120102825557,66
H1_Public information campaigns,Rural population (% of total population),0.00854293951092086,67
H1_Public information campaigns,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.008476679232395107,68
H1_Public information campaigns,"Net migration rate, per 1000 population",0.00839992009097846,69
H1_Public information campaigns,Control of corruption estimate,0.008389506265839683,70
H1_Public information campaigns,Energy use ,0.008325290875790054,71
H1_Public information campaigns,Fossil fuel energy consumption,0.008307572781615006,72
H1_Public information campaigns,"Prevalence of HIV, total (% of population ages 15-49)",0.008153743122187888,73
H1_Public information campaigns,"Population, total",0.00804321799800233,74
H1_Public information campaigns,Electricity production from nuclear sources ,0.008004931242870942,75
H1_Public information campaigns,Electricity production from coal sources ,0.00793003725455553,76
H1_Public information campaigns,Refugee population by country or territory of asylum,0.007877645715086921,77
H1_Public information campaigns,Urban population (% of total population),0.00787609363185483,78
H1_Public information campaigns,Stock market capitalization (US$ million),0.007680036005739579,79
H1_Public information campaigns,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.007637310335744919,80
H1_Public information campaigns,Age dependency ratio,0.0076359788292689555,81
H1_Public information campaigns,Starting a Business (Score),0.007495021035553697,82
H1_Public information campaigns,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.007440845073954288,83
H1_Public information campaigns,"Primary completion rate, total (% of relevant age group)",0.007388547388687861,84
H1_Public information campaigns,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.007377718557291167,85
H1_Public information campaigns,COVID-19 vaccine administered,0.007189490590835781,86
H1_Public information campaigns,Coverage of unemployment benefits and ALMP (% of population),0.006962506127990253,87
H1_Public information campaigns,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.006850057141114515,88
H1_Public information campaigns,Electricity production from oil sources,0.006474157761559416,89
H1_Public information campaigns,Energy use (kg of oil equivalent per capita),0.0064527926678542916,90
H1_Public information campaigns,Expenditure on education (% of GDP),0.006409790488853401,91
H1_Public information campaigns,Expenditure on health (% of GDP),0.0059377873522716935,92
H1_Public information campaigns,Expenditure on social protection (% of GDP),0.005688648612851171,93
H1_Public information campaigns,Fixed telephone (per 100 people),0.00551850488363362,94
H1_Public information campaigns,Growth rates of household expenditure or income per capita (%),0.005461920766354686,95
H1_Public information campaigns,"International tourism, receipts",0.005319322585818381,96
H1_Public information campaigns,Internet users (per 100 people),0.005249826928771417,97
H1_Public information campaigns,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.00500704262551208,98
H1_Public information campaigns,"Lending interest rates, percent per annum",0.004329610298431029,99
H1_Public information campaigns,Mobile cellular (per 100 people),0.00429272191674566,100
H1_Public information campaigns,"Age dependency ratio, old (% of working-age population)",0.003974307253928311,101
H1_Public information campaigns,People using at least basic sanitation services (% of population),0.003565970289729064,102
H1_Public information campaigns,People with basic handwashing facilities including soap and water (% of population),0.0026548762264236576,103
H1_Public information campaigns,Age dependency ratio (% of working-age population),0.002389019698162944,104
H1_Public information campaigns,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.0,105
H2_Testing policy,Individuals using the Internet,0.021147447018707764,1
H2_Testing policy,Prevalence of Respiratory infections and tuberculosis,0.017564342131929835,2
H2_Testing policy,Fixed telephone subscriptions,0.01730450048703052,3
H2_Testing policy,Prevalence of COVID-19,0.017035356151905795,4
H2_Testing policy,CO2 emissions (metric tons per capita),0.016936765869929666,5
H2_Testing policy,Electricity production from oil sources,0.016876981757493657,6
H2_Testing policy,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.016844875901497428,7
H2_Testing policy,Prevalence of anxiety disorders,0.016775625424957596,8
H2_Testing policy,Electricity production from coal sources ,0.016454953464458168,9
H2_Testing policy,Regulatory quality estimate,0.016080168350396936,10
H2_Testing policy,"Literacy rate, adult total (% of people ages 15 and above)",0.01598775628390328,11
H2_Testing policy,Volume of imports,0.015920710094590625,12
H2_Testing policy,Proportion of people living below 50 percent of median income (%),0.01551134700850489,13
H2_Testing policy,Energy use (kg of oil equivalent per capita),0.015324739457480014,14
H2_Testing policy,Human Development Index,0.014127211526162607,15
H2_Testing policy,Combustible renewables and waste,0.013972652397335564,16
H2_Testing policy,Electricity production from nuclear sources ,0.013884827227210668,17
H2_Testing policy,Control of corruption estimate,0.013779457555404025,18
H2_Testing policy,Energy use ,0.01338873971015569,19
H2_Testing policy,Gini index (World Bank estimate),0.01291648036961927,20
H2_Testing policy,Employment in services (% of total employment) (modeled ILO estimate),0.012804136402172416,21
H2_Testing policy,Secure Internet servers ,0.012802141148694927,22
H2_Testing policy,Fixed broadband subscriptions,0.01235527707755467,23
H2_Testing policy,Prevalence of down syndrome,0.012330948991607962,24
H2_Testing policy,"Intentional homicides (per 100,000 people)",0.012285931386059198,25
H2_Testing policy,Voice and accountability estimate,0.012284473270310141,26
H2_Testing policy,"Trade, total as % of GDP",0.01218104253544383,27
H2_Testing policy,Mortality due to COVID-19,0.012148738337066796,28
H2_Testing policy,"Nurses and midwives (per 1,000 people)",0.01199344767912371,29
H2_Testing policy,Renewable energy consumption ,0.011531686323378292,30
H2_Testing policy,CO2 emissions (kt),0.011211169518770889,31
H2_Testing policy,Prevalence of Depressive disorders,0.011181559993263299,32
H2_Testing policy,"Energy imports, net ",0.011065176736681052,33
H2_Testing policy,"Adjusted net savings, including particulate emission damage",0.011053715620174551,34
H2_Testing policy,"Physicians (per 1,000 people)",0.011045121711692057,35
H2_Testing policy,Volume of exports,0.010979328934572197,36
