Policy,Category,Indicator,Unit,rank,score
H2_Testing policy,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,19,0.030534773070212858
H2_Testing policy,Economics,Starting a Business (Score),Score,20,0.026015987348769996
H2_Testing policy,Economics,Stock market capitalization (US$ million),percent,21,0.025060197946138497
H2_Testing policy,Economics,Interest rate on savings deposits,percent,22,0.020396858290105048
H2_Testing policy,Economics,Unemployment rate (%) - Annual,percent,23,0.02015984169401286
H2_Testing policy,Economics,Growth rates of household expenditure or income per capita (%),percent,24,0.01732322063825277
H2_Testing policy,Economics,Expenditure on health (% of GDP),percent,25,0.016910662050593044
H2_Testing policy,Economics,Expenditure on education (% of GDP),percent,26,0.015622376261371002
H2_Testing policy,Economics,"Debt outstanding and disbursed, total",US Dollar,27,0.012761761527608823
H2_Testing policy,Economics,"International tourism, receipts",US Dollar,28,0.0
H3_Contact tracing,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.05776837223679559
H3_Contact tracing,Economics,"Central government debt, total",percent of GDP,2,0.04971769911194845
H3_Contact tracing,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,3,0.048138537754334784
H3_Contact tracing,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,4,0.0477715185470152
H3_Contact tracing,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,5,0.04655020358949166
H3_Contact tracing,Economics,Unemployment rate (%) - Annual,percent,6,0.045446929877769104
H3_Contact tracing,Economics,Volume of imports,percent change,7,0.044782480833586887
H3_Contact tracing,Economics,"Lending interest rates, percent per annum",percent per annum,8,0.04349128684412408
H3_Contact tracing,Economics,Interest rate on savings deposits,percent,9,0.04321933431230842
H3_Contact tracing,Economics,Volume of exports,percent change,10,0.04195901869243524
H3_Contact tracing,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,11,0.0401366502524619
H3_Contact tracing,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,12,0.03868440156881256
H3_Contact tracing,Economics,Expenditure on health (% of GDP),percent,13,0.038452881862758116
H3_Contact tracing,Economics,Expenditure on social protection (% of GDP),percent,14,0.03805653117051552
H3_Contact tracing,Economics,"Trade, total as % of GDP",percent,15,0.03761338511476483
H3_Contact tracing,Economics,"Foreign direct investment, net",US Dollar,16,0.03655273763831529
H3_Contact tracing,Economics,Stock market capitalization (US$ million),percent,17,0.03642507036025829
H3_Contact tracing,Economics,Stock market capitalization (US$ million),US Dollar,18,0.03595508416378218
H3_Contact tracing,Economics,Balance on goods (% of GDP),percent,19,0.03576780739255773
H3_Contact tracing,Economics,Starting a Business (Score),Score,20,0.03406208475849558
H3_Contact tracing,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,21,0.03358523046167955
H3_Contact tracing,Economics,Interest rate on savings deposits,percent per annum,22,0.030628435605902286
H3_Contact tracing,Economics,Interest rate on loans and discounts,percent per annum,23,0.028671088628721482
H3_Contact tracing,Economics,Growth rates of household expenditure or income per capita (%),percent,24,0.024245391198124983
H3_Contact tracing,Economics,Expenditure on education (% of GDP),percent,25,0.01987757848011127
H3_Contact tracing,Economics,"Debt outstanding and disbursed, total",US Dollar,26,0.011698518556841283
H3_Contact tracing,Economics,Days required for business start up,days,27,0.01074174098608759
H3_Contact tracing,Economics,"International tourism, receipts",US Dollar,28,0.0
H4_Emergency investment in healthcare,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.07154922196658406
H4_Emergency investment in healthcare,Economics,"Central government debt, total",percent of GDP,2,0.06767304874595605
H4_Emergency investment in healthcare,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,3,0.056598749842155946
H4_Emergency investment in healthcare,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,4,0.05574800523217578
H4_Emergency investment in healthcare,Economics,Volume of exports,percent change,5,0.05490608245230553
H4_Emergency investment in healthcare,Economics,Balance on goods (% of GDP),percent,6,0.05106351636378634
H4_Emergency investment in healthcare,Economics,"International tourism, receipts",US Dollar,7,0.04967407705052537
H4_Emergency investment in healthcare,Economics,"Lending interest rates, percent per annum",percent per annum,8,0.048715786566530264
H4_Emergency investment in healthcare,Economics,Volume of imports,percent change,9,0.04547532640158722
H4_Emergency investment in healthcare,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,10,0.04012018209902926
H4_Emergency investment in healthcare,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,11,0.039157646343302356
H4_Emergency investment in healthcare,Economics,Unemployment rate (%) - Annual,percent,12,0.037147722702573396
H4_Emergency investment in healthcare,Economics,"Foreign direct investment, net",US Dollar,13,0.036943607078984114
H4_Emergency investment in healthcare,Economics,Growth rates of household expenditure or income per capita (%),percent,14,0.036328184468213454
H4_Emergency investment in healthcare,Economics,"Trade, total as % of GDP",percent,15,0.033118139945641674
H4_Emergency investment in healthcare,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,16,0.03287410564416124
H4_Emergency investment in healthcare,Economics,Stock market capitalization (US$ million),US Dollar,17,0.02803817282508974
H4_Emergency investment in healthcare,Economics,Days required for business start up,days,18,0.027533631842373528
H4_Emergency investment in healthcare,Economics,Stock market capitalization (US$ million),percent,19,0.025489336435934314
H4_Emergency investment in healthcare,Economics,Expenditure on social protection (% of GDP),percent,20,0.025349866524124996
H4_Emergency investment in healthcare,Economics,Starting a Business (Score),Score,21,0.02410792111139671
H4_Emergency investment in healthcare,Economics,"Debt outstanding and disbursed, total",US Dollar,22,0.023813699593377882
H4_Emergency investment in healthcare,Economics,Expenditure on education (% of GDP),percent,23,0.021108749927636977
H4_Emergency investment in healthcare,Economics,Expenditure on health (% of GDP),percent,24,0.02029921689349978
H4_Emergency investment in healthcare,Economics,Interest rate on savings deposits,percent per annum,25,0.018778054525774347
H4_Emergency investment in healthcare,Economics,Interest rate on savings deposits,percent,26,0.016118523851089535
H4_Emergency investment in healthcare,Economics,Interest rate on loans and discounts,percent per annum,27,0.012269423566190324
H4_Emergency investment in healthcare,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,28,0.0
H5_Investment in vaccines,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.08956952793169128
H5_Investment in vaccines,Economics,"Central government debt, total",percent of GDP,2,0.08853351598347797
H5_Investment in vaccines,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,3,0.05923638413992966
H5_Investment in vaccines,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,4,0.05866940280792261
H5_Investment in vaccines,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,5,0.05851678832188802
H5_Investment in vaccines,Economics,Stock market capitalization (US$ million),US Dollar,6,0.05623574385635235
H5_Investment in vaccines,Economics,"Lending interest rates, percent per annum",percent per annum,7,0.049318279835279685
H5_Investment in vaccines,Economics,Volume of exports,percent change,8,0.047082266750793945
H5_Investment in vaccines,Economics,Volume of imports,percent change,9,0.04513186179125592
H5_Investment in vaccines,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,10,0.04382320291909673
H5_Investment in vaccines,Economics,Interest rate on savings deposits,percent,11,0.0420810150753998
H5_Investment in vaccines,Economics,Expenditure on social protection (% of GDP),percent,12,0.04084320256364461
H5_Investment in vaccines,Economics,Expenditure on health (% of GDP),percent,13,0.040463092035264873
H5_Investment in vaccines,Economics,"Trade, total as % of GDP",percent,14,0.03896994977985683
H5_Investment in vaccines,Economics,Stock market capitalization (US$ million),percent,15,0.0335219983536976
H5_Investment in vaccines,Economics,Starting a Business (Score),Score,16,0.029606414590708716
H5_Investment in vaccines,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,17,0.028608770425803294
H5_Investment in vaccines,Economics,Unemployment rate (%) - Annual,percent,18,0.02137734887466498
H5_Investment in vaccines,Economics,Balance on goods (% of GDP),percent,19,0.02042732836686539
H5_Investment in vaccines,Economics,Interest rate on savings deposits,percent per annum,20,0.017025665447755845
H5_Investment in vaccines,Economics,Interest rate on loans and discounts,percent per annum,21,0.016964673228488478
H5_Investment in vaccines,Economics,Growth rates of household expenditure or income per capita (%),percent,22,0.016132138870515702
H5_Investment in vaccines,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,23,0.016070291422173158
H5_Investment in vaccines,Economics,"Foreign direct investment, net",US Dollar,24,0.01546373406427692
H5_Investment in vaccines,Economics,Expenditure on education (% of GDP),percent,25,0.013591446938609598
H5_Investment in vaccines,Economics,"Debt outstanding and disbursed, total",US Dollar,26,0.009048699173171342
H5_Investment in vaccines,Economics,Days required for business start up,days,27,0.003687256451414849
H5_Investment in vaccines,Economics,"International tourism, receipts",US Dollar,28,0.0
H6_Facial Coverings,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.062431238504462964
H6_Facial Coverings,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,2,0.05727669742851453
H6_Facial Coverings,Economics,"Central government debt, total",percent of GDP,3,0.05595610193389403
H6_Facial Coverings,Economics,Volume of exports,percent change,4,0.05528077778784426
H6_Facial Coverings,Economics,Volume of imports,percent change,5,0.05273906787514992
H6_Facial Coverings,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,6,0.05184555570828883
H6_Facial Coverings,Economics,Balance on goods (% of GDP),percent,7,0.050930225672273524
H6_Facial Coverings,Economics,"Lending interest rates, percent per annum",percent per annum,8,0.04775055569624766
H6_Facial Coverings,Economics,Interest rate on savings deposits,percent per annum,9,0.045987260261012325
H6_Facial Coverings,Economics,Starting a Business (Score),Score,10,0.04562578945830247
H6_Facial Coverings,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,11,0.041904931721835556
H6_Facial Coverings,Economics,"Foreign direct investment, net",US Dollar,12,0.03945403582305142
H6_Facial Coverings,Economics,Expenditure on social protection (% of GDP),percent,13,0.03842188691659107
H6_Facial Coverings,Economics,"International tourism, receipts",US Dollar,14,0.03661573568435406
H6_Facial Coverings,Economics,Interest rate on loans and discounts,percent per annum,15,0.03356476338567014
H6_Facial Coverings,Economics,"Trade, total as % of GDP",percent,16,0.03201932412493764
H6_Facial Coverings,Economics,Expenditure on education (% of GDP),percent,17,0.03165710216730932
H6_Facial Coverings,Economics,Expenditure on health (% of GDP),percent,18,0.031504581447490534
H6_Facial Coverings,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,19,0.031331077215219355
H6_Facial Coverings,Economics,Stock market capitalization (US$ million),US Dollar,20,0.024682100827980072
H6_Facial Coverings,Economics,Interest rate on savings deposits,percent,21,0.023018234619871156
H6_Facial Coverings,Economics,Growth rates of household expenditure or income per capita (%),percent,22,0.022234204199501176
H6_Facial Coverings,Economics,Stock market capitalization (US$ million),percent,23,0.02192339592771553
H6_Facial Coverings,Economics,Unemployment rate (%) - Annual,percent,24,0.018647030230412837
H6_Facial Coverings,Economics,"Debt outstanding and disbursed, total",US Dollar,25,0.017073595091845577
H6_Facial Coverings,Economics,Days required for business start up,days,26,0.015860535972294507
H6_Facial Coverings,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,27,0.014264194317929978
H6_Facial Coverings,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,28,0.0
H7_Vaccination policy,Economics,"Trade, total as % of GDP",percent,1,0.06255332550769772
H7_Vaccination policy,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,2,0.061203094361506075
H7_Vaccination policy,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,3,0.050627521564547695
H7_Vaccination policy,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,4,0.048173797985058775
H7_Vaccination policy,Economics,Volume of exports,percent change,5,0.04796638278906189
H7_Vaccination policy,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,6,0.047898851568404344
H7_Vaccination policy,Economics,Volume of imports,percent change,7,0.046804185107860746
H7_Vaccination policy,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,8,0.04662893692401316
H7_Vaccination policy,Economics,"Central government debt, total",percent of GDP,9,0.04651875796765437
H7_Vaccination policy,Economics,Expenditure on education (% of GDP),percent,10,0.04530566155788767
H7_Vaccination policy,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,11,0.04260635222959364
H7_Vaccination policy,Economics,"Lending interest rates, percent per annum",percent per annum,12,0.04057518904078098
H7_Vaccination policy,Economics,Stock market capitalization (US$ million),US Dollar,13,0.039192216712795845
H7_Vaccination policy,Economics,Expenditure on social protection (% of GDP),percent,14,0.03841617769654665
H7_Vaccination policy,Economics,Days required for business start up,days,15,0.03690796314246453
H7_Vaccination policy,Economics,Expenditure on health (% of GDP),percent,16,0.036824078468216684
H7_Vaccination policy,Economics,"Debt outstanding and disbursed, total",US Dollar,17,0.035809173475583655
H7_Vaccination policy,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,18,0.03562875982737169
H7_Vaccination policy,Economics,"Foreign direct investment, net",US Dollar,19,0.0290604912959051
H7_Vaccination policy,Economics,Interest rate on savings deposits,percent per annum,20,0.028603143389867337
H7_Vaccination policy,Economics,"International tourism, receipts",US Dollar,21,0.028133770898504353
H7_Vaccination policy,Economics,Interest rate on savings deposits,percent,22,0.02651764104601707
H7_Vaccination policy,Economics,Balance on goods (% of GDP),percent,23,0.024098275723886297
H7_Vaccination policy,Economics,Stock market capitalization (US$ million),percent,24,0.020880838661964933
H7_Vaccination policy,Economics,Unemployment rate (%) - Annual,percent,25,0.017042697272117928
H7_Vaccination policy,Economics,Starting a Business (Score),Score,26,0.010453806818339366
H7_Vaccination policy,Economics,Interest rate on loans and discounts,percent per annum,27,0.005568908966351684
H7_Vaccination policy,Economics,Growth rates of household expenditure or income per capita (%),percent,28,0.0
H8_Protection of elderly people,Economics,Employment in services (% of total employment) (modeled ILO estimate),Percentage of total employment,1,0.06735435539235254
H8_Protection of elderly people,Economics,"Central government debt, total",percent of GDP,2,0.0654999353651168
H8_Protection of elderly people,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Percentage of total population,3,0.06413793033177607
H8_Protection of elderly people,Economics,Volume of exports,percent change,4,0.06033464534205113
H8_Protection of elderly people,Economics,"Lending interest rates, percent per annum",percent per annum,5,0.059081190041646504
H8_Protection of elderly people,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",percent of total labor force,6,0.05582413949105513
H8_Protection of elderly people,Economics,"Labour force participation rate (Total) - Youth, adults: 15-64",percent,7,0.05179399792262105
H8_Protection of elderly people,Economics,Balance on goods (% of GDP),percent,8,0.05066715071366276
H8_Protection of elderly people,Economics,"Trade, total as % of GDP",percent,9,0.049061988915802573
H8_Protection of elderly people,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",international $ in PPP,10,0.04492532052340136
H8_Protection of elderly people,Economics,"Foreign direct investment, net",US Dollar,11,0.04424215019286021
H8_Protection of elderly people,Economics,Unemployment rate (%) - Annual,percent,12,0.04178149279029461
H8_Protection of elderly people,Economics,"Debt outstanding and disbursed, total",US Dollar,13,0.03982721469461773
H8_Protection of elderly people,Economics,"General government net lending/borrowing, percent of fiscal year GDP",percent,14,0.038414993575572765
H8_Protection of elderly people,Economics,Expenditure on social protection (% of GDP),percent,15,0.036721180173971996
H8_Protection of elderly people,Economics,Interest rate on savings deposits,percent per annum,16,0.0347829721397897
H8_Protection of elderly people,Economics,Volume of imports,percent change,17,0.03175269301925
H8_Protection of elderly people,Economics,Interest rate on savings deposits,percent,18,0.030658034217957746
H8_Protection of elderly people,Economics,Starting a Business (Score),Score,19,0.027671471796284954
H8_Protection of elderly people,Economics,Growth rates of household expenditure or income per capita (%),percent,20,0.024661094522680543
H8_Protection of elderly people,Economics,Stock market capitalization (US$ million),US Dollar,21,0.02251686610600492
H8_Protection of elderly people,Economics,Expenditure on health (% of GDP),percent,22,0.01619804415799923
H8_Protection of elderly people,Economics,Stock market capitalization (US$ million),percent,23,0.012734138014411617
H8_Protection of elderly people,Economics,Expenditure on education (% of GDP),percent,24,0.01220410745250975
H8_Protection of elderly people,Economics,Days required for business start up,days,25,0.010177860013045143
H8_Protection of elderly people,Economics,Interest rate on loans and discounts,percent per annum,26,0.004946975974201372
H8_Protection of elderly people,Economics,"Yield on 90-day treasury bills, percent per annum",percent per annum,27,0.0020280571190618986
H8_Protection of elderly people,Economics,"International tourism, receipts",US Dollar,28,0.0
C1_School closing,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.11000094093715862
C1_School closing,Environment,Electric power consumption ,kWh per capita,2,0.09820549310710824
C1_School closing,Environment,Electricity production from coal sources ,percent of total,3,0.09046077182245198
C1_School closing,Environment,Access to electricity ,percent of population,4,0.08424995624039934
C1_School closing,Environment,Combustible renewables and waste,percent of total energy,5,0.08097694485783845
C1_School closing,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,6,0.07433559801957523
C1_School closing,Environment,CO2 emissions (kt),kt,7,0.07240456857988668
C1_School closing,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",8,0.07178600284736356
C1_School closing,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,9,0.0687125534121525
C1_School closing,Environment,Electricity production from oil sources,percent of total,10,0.04600793972708635
C1_School closing,Environment,"Energy imports, net ",percent of energy use,11,0.044823919502133845
C1_School closing,Environment,Renewable energy consumption ,percent of total final energy consumption,12,0.041823665572626935
C1_School closing,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,13,0.040239886342953404
C1_School closing,Environment,People using at least basic sanitation services ,percent of population,14,0.02963365905268646
C1_School closing,Environment,CO2 emissions (metric tons per capita),metric tons per capita,15,0.02244245987013697
C1_School closing,Environment,Fossil fuel energy consumption,percent of total,16,0.010276948764267555
C1_School closing,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,17,0.007744968503869653
C1_School closing,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,18,0.005873722840304044
C1_School closing,Environment,Electricity production from nuclear sources ,percent of total,19,0.0
C2_Workplace closing,Environment,Electricity production from oil sources,percent of total,1,0.09536770593573358
C2_Workplace closing,Environment,"Electricity production from oil, gas and coal sources",percent of total,2,0.09262857177027572
C2_Workplace closing,Environment,Electric power consumption ,kWh per capita,3,0.0825836489600299
C2_Workplace closing,Environment,CO2 emissions (kt),kt,4,0.07552211741288484
C2_Workplace closing,Environment,Renewable energy consumption ,percent of total final energy consumption,5,0.071578231414857
C2_Workplace closing,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,6,0.07051591292620207
C2_Workplace closing,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",7,0.0672328417587481
C2_Workplace closing,Environment,CO2 emissions (metric tons per capita),metric tons per capita,8,0.06012833468922405
C2_Workplace closing,Environment,"Energy imports, net ",percent of energy use,9,0.05581061535513547
C2_Workplace closing,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,10,0.05360031663339505
C2_Workplace closing,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,11,0.05352557549439087
C2_Workplace closing,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,12,0.050284199859654294
C2_Workplace closing,Environment,People using at least basic sanitation services ,percent of population,13,0.03743451718273199
C2_Workplace closing,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,14,0.03380675098365656
C2_Workplace closing,Environment,Electricity production from coal sources ,percent of total,15,0.033401612290268924
C2_Workplace closing,Environment,Combustible renewables and waste,percent of total energy,16,0.0316278523740201
C2_Workplace closing,Environment,Access to electricity ,percent of population,17,0.02038527450715977
C2_Workplace closing,Environment,Fossil fuel energy consumption,percent of total,18,0.014565920451631726
C2_Workplace closing,Environment,Electricity production from nuclear sources ,percent of total,19,0.0
C3_Cancel public events,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.12874505060544303
C3_Cancel public events,Environment,Electric power consumption ,kWh per capita,2,0.10068818426988962
C3_Cancel public events,Environment,Electricity production from coal sources ,percent of total,3,0.09752691798109049
C3_Cancel public events,Environment,Electricity production from oil sources,percent of total,4,0.09376761132381932
C3_Cancel public events,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,5,0.07828490864268874
C3_Cancel public events,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,6,0.07419278762253285
C3_Cancel public events,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",7,0.05947741110015447
C3_Cancel public events,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,8,0.05389440058392768
C3_Cancel public events,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,9,0.048880008852875974
C3_Cancel public events,Environment,Combustible renewables and waste,percent of total energy,10,0.047005415325641245
C3_Cancel public events,Environment,People using at least basic sanitation services ,percent of population,11,0.04488886848338473
C3_Cancel public events,Environment,CO2 emissions (metric tons per capita),metric tons per capita,12,0.04101422590890178
C3_Cancel public events,Environment,Fossil fuel energy consumption,percent of total,13,0.033128507623349464
C3_Cancel public events,Environment,Renewable energy consumption ,percent of total final energy consumption,14,0.030393801229861676
C3_Cancel public events,Environment,Access to electricity ,percent of population,15,0.02310145203071975
C3_Cancel public events,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,16,0.01919938649667113
C3_Cancel public events,Environment,"Energy imports, net ",percent of energy use,17,0.01805551414253048
C3_Cancel public events,Environment,CO2 emissions (kt),kt,18,0.007755547776517538
C3_Cancel public events,Environment,Electricity production from nuclear sources ,percent of total,19,0.0
C4_Restrictions on gatherings,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.12327525121769516
C4_Restrictions on gatherings,Environment,Electricity production from oil sources,percent of total,2,0.10802335585659256
C4_Restrictions on gatherings,Environment,Electric power consumption ,kWh per capita,3,0.09210717712147487
C4_Restrictions on gatherings,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,4,0.09040236574408642
C4_Restrictions on gatherings,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",5,0.06802387017664752
C4_Restrictions on gatherings,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,6,0.06434296950309716
C4_Restrictions on gatherings,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,7,0.06341615784469874
C4_Restrictions on gatherings,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,8,0.06089954582962794
C4_Restrictions on gatherings,Environment,Access to electricity ,percent of population,9,0.05959953501820479
C4_Restrictions on gatherings,Environment,Electricity production from nuclear sources ,percent of total,10,0.05378856915630061
C4_Restrictions on gatherings,Environment,Electricity production from coal sources ,percent of total,11,0.05249611399020677
C4_Restrictions on gatherings,Environment,CO2 emissions (metric tons per capita),metric tons per capita,12,0.04411994472400471
C4_Restrictions on gatherings,Environment,Renewable energy consumption ,percent of total final energy consumption,13,0.04368957005061589
C4_Restrictions on gatherings,Environment,CO2 emissions (kt),kt,14,0.037928391241330475
C4_Restrictions on gatherings,Environment,Fossil fuel energy consumption,percent of total,15,0.013478908470721538
C4_Restrictions on gatherings,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,16,0.012815534232567026
C4_Restrictions on gatherings,Environment,Combustible renewables and waste,percent of total energy,17,0.011117782719783259
C4_Restrictions on gatherings,Environment,People using at least basic sanitation services ,percent of population,18,0.0004749571023443282
C4_Restrictions on gatherings,Environment,"Energy imports, net ",percent of energy use,19,0.0
C5_Close public transport,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.09932491121027577
C5_Close public transport,Environment,Electric power consumption ,kWh per capita,2,0.08825255866039623
C5_Close public transport,Environment,Electricity production from coal sources ,percent of total,3,0.08663594013716643
C5_Close public transport,Environment,"Energy imports, net ",percent of energy use,4,0.08649727091183433
C5_Close public transport,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,5,0.069752965461448
C5_Close public transport,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",6,0.06443991651352947
C5_Close public transport,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,7,0.06069870572532569
C5_Close public transport,Environment,CO2 emissions (kt),kt,8,0.05424641579652515
C5_Close public transport,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,9,0.04921343495218791
C5_Close public transport,Environment,Renewable energy consumption ,percent of total final energy consumption,10,0.04796950115416727
C5_Close public transport,Environment,Electricity production from oil sources,percent of total,11,0.047270302556342646
C5_Close public transport,Environment,People using at least basic sanitation services ,percent of population,12,0.04487751468780961
C5_Close public transport,Environment,Fossil fuel energy consumption,percent of total,13,0.04397069072344045
C5_Close public transport,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,14,0.040232140348050685
C5_Close public transport,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,15,0.03969537514352822
C5_Close public transport,Environment,Combustible renewables and waste,percent of total energy,16,0.03561803816625363
C5_Close public transport,Environment,CO2 emissions (metric tons per capita),metric tons per capita,17,0.035213383542618854
C5_Close public transport,Environment,Electricity production from nuclear sources ,percent of total,18,0.006090934309099484
C5_Close public transport,Environment,Access to electricity ,percent of population,19,0.0
C6_Stay at home requirements,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.09408492812324451
C6_Stay at home requirements,Environment,Electric power consumption ,kWh per capita,2,0.09199429490194623
C6_Stay at home requirements,Environment,Electricity production from oil sources,percent of total,3,0.0830694343158848
C6_Stay at home requirements,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",4,0.07736458292375287
C6_Stay at home requirements,Environment,Combustible renewables and waste,percent of total energy,5,0.07531585132628524
C6_Stay at home requirements,Environment,CO2 emissions (kt),kt,6,0.0733439330658059
C6_Stay at home requirements,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,7,0.07071274854051628
C6_Stay at home requirements,Environment,Fossil fuel energy consumption,percent of total,8,0.05457103507534598
C6_Stay at home requirements,Environment,People using at least basic sanitation services ,percent of population,9,0.053167277139980124
C6_Stay at home requirements,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,10,0.05102603271528134
C6_Stay at home requirements,Environment,CO2 emissions (metric tons per capita),metric tons per capita,11,0.050322667406044644
C6_Stay at home requirements,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,12,0.04889398155472552
C6_Stay at home requirements,Environment,Renewable energy consumption ,percent of total final energy consumption,13,0.04051230317414609
C6_Stay at home requirements,Environment,Access to electricity ,percent of population,14,0.04036913512186259
C6_Stay at home requirements,Environment,"Energy imports, net ",percent of energy use,15,0.03119777610281293
C6_Stay at home requirements,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,16,0.030863318113451593
C6_Stay at home requirements,Environment,Electricity production from coal sources ,percent of total,17,0.029861270970575414
C6_Stay at home requirements,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,18,0.003329429428337765
C6_Stay at home requirements,Environment,Electricity production from nuclear sources ,percent of total,19,0.0
C7_Restrictions on internal movement,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.09141009861135546
