Country,Policy,score,score_level
Laos,H2_Testing policy,0.05334331549307269,medium
Laos,C2_Workplace closing,0.05135554664007521,medium
Laos,C4_Restrictions on gatherings,0.05058061562691405,medium
Laos,H6_Facial Coverings,0.0479673300564682,medium
Laos,E3_Fiscal measures,0.04663479362020171,low
Laos,E2_Debt/contract relief,0.046058017311039784,low
Laos,H1_Public information campaigns,0.040230850800203624,low
Laos,E4_International support,0.03591634850297439,low
Laos,H4_Emergency investment in healthcare,0.030769497133817634,very low
Laos,H5_Investment in vaccines,0.02916385333323831,very low
Laos,C7_Restrictions on internal movement,0.02159153918499095,very low
Laos,C1_School closing,0.0,very low
Latvia,H7_Vaccination policy,0.09044296636619183,very high
Latvia,E2_Debt/contract relief,0.08691965428245624,very high
Latvia,H6_Facial Coverings,0.08032400364552895,very high
Latvia,C2_Workplace closing,0.07367358221041652,very high
Latvia,H8_Protection of elderly people,0.07032048009702577,high
Latvia,C8_International travel controls,0.06782878493760279,high
Latvia,C6_Stay at home requirements,0.0620575905233576,high
Latvia,C3_Cancel public events,0.05976172473056635,high
Latvia,C5_Close public transport,0.058066897897503064,medium
Latvia,C1_School closing,0.05777085686031564,medium
Latvia,E3_Fiscal measures,0.0573489520923994,medium
Latvia,H4_Emergency investment in healthcare,0.05245404292305726,medium
Latvia,C4_Restrictions on gatherings,0.040254265223077804,low
Latvia,H3_Contact tracing,0.0359492127106886,low
Latvia,E1_Income support,0.02894203859692755,low
Latvia,H2_Testing policy,0.02562087400119758,low
Latvia,E4_International support,0.022651649731401706,very low
Latvia,H1_Public information campaigns,0.016305053871374518,very low
Latvia,H5_Investment in vaccines,0.013307369298910948,very low
Latvia,C7_Restrictions on internal movement,0.0,very low
Lebanon,H7_Vaccination policy,0.09993031917535576,very high
Lebanon,C5_Close public transport,0.09624257888437777,very high
Lebanon,C8_International travel controls,0.07865884500289984,very high
Lebanon,C6_Stay at home requirements,0.07387811391429108,very high
Lebanon,C7_Restrictions on internal movement,0.062335660493905966,high
Lebanon,C1_School closing,0.06081849376358449,high
Lebanon,H8_Protection of elderly people,0.0538010008401952,high
Lebanon,H6_Facial Coverings,0.05276107232288483,high
Lebanon,C4_Restrictions on gatherings,0.05000504342342919,medium
Lebanon,H2_Testing policy,0.048690675862282,medium
Lebanon,E4_International support,0.04741346898791126,medium
Lebanon,E2_Debt/contract relief,0.04256325211222962,medium
Lebanon,C2_Workplace closing,0.041858917628349465,low
Lebanon,H4_Emergency investment in healthcare,0.04098610655684964,low
Lebanon,H3_Contact tracing,0.03592091663427321,low
Lebanon,E1_Income support,0.03553467109721583,low
Lebanon,H1_Public information campaigns,0.03240906380234303,very low
Lebanon,H5_Investment in vaccines,0.025158510087076452,very low
Lebanon,C3_Cancel public events,0.02103328941054527,very low
Lebanon,E3_Fiscal measures,0.0,very low
Lesotho,H8_Protection of elderly people,0.08563991711250091,very high
Lesotho,C6_Stay at home requirements,0.08287606827475957,very high
Lesotho,H2_Testing policy,0.07734921704308219,very high
Lesotho,H6_Facial Coverings,0.0727867427298193,very high
Lesotho,C1_School closing,0.06461035893419717,high
Lesotho,C7_Restrictions on internal movement,0.06379255362581684,high
Lesotho,C2_Workplace closing,0.06109989525179247,high
Lesotho,E2_Debt/contract relief,0.058908660227547975,high
Lesotho,C8_International travel controls,0.05308841545034179,medium
Lesotho,C3_Cancel public events,0.05292172471713872,medium
Lesotho,C5_Close public transport,0.05284326925994177,medium
Lesotho,H7_Vaccination policy,0.049666185878675134,medium
Lesotho,H3_Contact tracing,0.04461064117991682,low
Lesotho,C4_Restrictions on gatherings,0.04155559652177965,low
Lesotho,E3_Fiscal measures,0.040197083965305996,low
Lesotho,E1_Income support,0.03354657026786204,low
Lesotho,E4_International support,0.03276059977149586,very low
Lesotho,H1_Public information campaigns,0.024115815802251788,very low
Lesotho,H4_Emergency investment in healthcare,0.007630683985774142,very low
Lesotho,H5_Investment in vaccines,0.0,very low
Liberia,H3_Contact tracing,0.13883525779329525,very high
Liberia,H6_Facial Coverings,0.08879451747947587,very high
Liberia,C8_International travel controls,0.08520782653211106,very high
Liberia,C3_Cancel public events,0.0788554537244198,very high
Liberia,C1_School closing,0.07071379958881693,high
Liberia,H7_Vaccination policy,0.06545229914484323,high
Liberia,C2_Workplace closing,0.05586711082880879,high
Liberia,C4_Restrictions on gatherings,0.054160695176976394,high
Liberia,E1_Income support,0.05257596463234193,medium
Liberia,H2_Testing policy,0.048589949771456545,medium
Liberia,H1_Public information campaigns,0.04730802254514685,medium
Liberia,H8_Protection of elderly people,0.04709196017742741,medium
Liberia,C7_Restrictions on internal movement,0.040790687488744884,low
Liberia,E4_International support,0.037471797808293475,low
Liberia,E3_Fiscal measures,0.028657412603033925,low
Liberia,C5_Close public transport,0.026414853337319962,low
Liberia,E2_Debt/contract relief,0.017447247934357226,very low
Liberia,H4_Emergency investment in healthcare,0.01423806252784211,very low
Liberia,H5_Investment in vaccines,0.0015270809052882247,very low
Liberia,C6_Stay at home requirements,0.0,very low
Libya,H7_Vaccination policy,0.08830229332356108,very high
Libya,H6_Facial Coverings,0.08520811722497391,very high
Libya,H3_Contact tracing,0.0796455847009488,very high
Libya,C5_Close public transport,0.07053218366654586,very high
Libya,H8_Protection of elderly people,0.06990171056888836,high
Libya,C1_School closing,0.0692153242309202,high
Libya,C2_Workplace closing,0.06789449394821169,high
Libya,C8_International travel controls,0.06708140410088105,high
Libya,C4_Restrictions on gatherings,0.06668749063156272,medium
Libya,H1_Public information campaigns,0.05442334162332965,medium
Libya,E3_Fiscal measures,0.05169936545588049,medium
Libya,H5_Investment in vaccines,0.046944908627687604,medium
Libya,C6_Stay at home requirements,0.03813729223186859,low
Libya,H4_Emergency investment in healthcare,0.03478976374318746,low
Libya,C7_Restrictions on internal movement,0.02758980162440531,low
Libya,E1_Income support,0.026195653401417107,low
Libya,E2_Debt/contract relief,0.021130658793393646,very low
Libya,E4_International support,0.018654018499410837,very low
Libya,H2_Testing policy,0.015966593602925606,very low
Libya,C3_Cancel public events,0.0,very low
Lithuania,H7_Vaccination policy,0.13475132711582433,very high
Lithuania,C7_Restrictions on internal movement,0.11126818453506868,very high
Lithuania,H8_Protection of elderly people,0.09476770252897689,very high
Lithuania,C2_Workplace closing,0.07682008486889132,very high
Lithuania,H3_Contact tracing,0.07498051075572316,high
Lithuania,E1_Income support,0.06989333997027572,high
Lithuania,C1_School closing,0.05345048691978394,high
Lithuania,C8_International travel controls,0.05063312835179821,high
Lithuania,H6_Facial Coverings,0.04733329102811992,medium
Lithuania,E2_Debt/contract relief,0.04502990772965144,medium
Lithuania,C3_Cancel public events,0.038978555296330014,medium
Lithuania,H1_Public information campaigns,0.03858263641240846,medium
Lithuania,C5_Close public transport,0.03608373172515234,low
Lithuania,E3_Fiscal measures,0.03387669529316316,low
Lithuania,C4_Restrictions on gatherings,0.03075070435752871,low
Lithuania,H2_Testing policy,0.022727558211797567,low
Lithuania,H5_Investment in vaccines,0.02015230984809376,very low
Lithuania,E4_International support,0.017432929959403907,very low
Lithuania,C6_Stay at home requirements,0.0024869150920083715,very low
Lithuania,H4_Emergency investment in healthcare,0.0,very low
Luxembourg,H7_Vaccination policy,0.09155685893155607,very high
Luxembourg,C8_International travel controls,0.0849073207708156,very high
Luxembourg,H8_Protection of elderly people,0.07779923018060236,very high
Luxembourg,C2_Workplace closing,0.07177301136705419,very high
Luxembourg,H6_Facial Coverings,0.0678655839068786,high
Luxembourg,C1_School closing,0.06546738445913791,high
Luxembourg,C3_Cancel public events,0.06496287813347017,high
Luxembourg,E1_Income support,0.06399739973072056,high
Luxembourg,C7_Restrictions on internal movement,0.05942103447091786,medium
Luxembourg,H2_Testing policy,0.05485382668040962,medium
Luxembourg,E2_Debt/contract relief,0.05046623403108182,medium
Luxembourg,C4_Restrictions on gatherings,0.048862263634522556,medium
Luxembourg,C6_Stay at home requirements,0.04390658172060129,low
Luxembourg,E3_Fiscal measures,0.03836877590544657,low
Luxembourg,H4_Emergency investment in healthcare,0.03355836651065861,low
Luxembourg,C5_Close public transport,0.03211090816146347,low
Luxembourg,H3_Contact tracing,0.02971007017789743,very low
Luxembourg,H1_Public information campaigns,0.010243481456763757,very low
Luxembourg,E4_International support,0.010168789770001617,very low
Luxembourg,H5_Investment in vaccines,0.0,very low
Madagascar,H2_Testing policy,0.08581936239499073,very high
Madagascar,C5_Close public transport,0.0836187442370592,very high
Madagascar,H6_Facial Coverings,0.0759589911572793,very high
Madagascar,E2_Debt/contract relief,0.07505590138778175,very high
Madagascar,C1_School closing,0.07413925790427386,high
Madagascar,C6_Stay at home requirements,0.06940278780257811,high
Madagascar,E1_Income support,0.065495481397558,high
Madagascar,C3_Cancel public events,0.060020099520528336,high
Madagascar,C8_International travel controls,0.05669452266123884,medium
Madagascar,C2_Workplace closing,0.05492842016834036,medium
Madagascar,C7_Restrictions on internal movement,0.052279293166179214,medium
Madagascar,H8_Protection of elderly people,0.04738632725082246,medium
Madagascar,H3_Contact tracing,0.04600984882032204,low
Madagascar,H7_Vaccination policy,0.04204384518763893,low
Madagascar,C4_Restrictions on gatherings,0.04119551761375613,low
Madagascar,H1_Public information campaigns,0.02726972628294536,low
Madagascar,E4_International support,0.01589087673890406,very low
Madagascar,H4_Emergency investment in healthcare,0.014483501079544664,very low
Madagascar,H5_Investment in vaccines,0.012307495228258832,very low
Madagascar,E3_Fiscal measures,0.0,very low
Malawi,H7_Vaccination policy,0.09576723887736373,very high
Malawi,C5_Close public transport,0.0780514502482562,very high
Malawi,C2_Workplace closing,0.07450644425398162,very high
Malawi,H3_Contact tracing,0.07272035792414368,very high
Malawi,C1_School closing,0.06589428026413008,high
Malawi,E1_Income support,0.06323045604214363,high
Malawi,H6_Facial Coverings,0.060336544931023785,high
Malawi,H8_Protection of elderly people,0.058130657197612866,high
Malawi,C3_Cancel public events,0.05796998969173626,medium
Malawi,C8_International travel controls,0.0540731213641472,medium
Malawi,H4_Emergency investment in healthcare,0.0529328531083261,medium
Malawi,E4_International support,0.05057991517458683,medium
Malawi,H2_Testing policy,0.04947160682304101,low
Malawi,C4_Restrictions on gatherings,0.04880547829786374,low
Malawi,E2_Debt/contract relief,0.04833148781368187,low
Malawi,E3_Fiscal measures,0.0370121839024853,low
Malawi,C6_Stay at home requirements,0.02677752484019579,very low
Malawi,C7_Restrictions on internal movement,0.004107529773551579,very low
Malawi,H1_Public information campaigns,0.0013008794717287826,very low
Malawi,H5_Investment in vaccines,0.0,very low
Malaysia,H7_Vaccination policy,0.09783413002248335,very high
Malaysia,C1_School closing,0.09679053908489708,very high
Malaysia,C5_Close public transport,0.08455646841030567,very high
Malaysia,C2_Workplace closing,0.07091801180818268,very high
Malaysia,C8_International travel controls,0.07076326442902006,high
Malaysia,C7_Restrictions on internal movement,0.07014564801539575,high
Malaysia,E3_Fiscal measures,0.062166658550927956,high
Malaysia,H2_Testing policy,0.06074590653433234,high
Malaysia,H6_Facial Coverings,0.0550181902684872,medium
Malaysia,C6_Stay at home requirements,0.052893089267042975,medium
Malaysia,C4_Restrictions on gatherings,0.051651571175020665,medium
Malaysia,H8_Protection of elderly people,0.04756610248558078,medium
Malaysia,E2_Debt/contract relief,0.0432553149907667,low
Malaysia,E1_Income support,0.03593242515811888,low
Malaysia,H4_Emergency investment in healthcare,0.03321598975387257,low
Malaysia,C3_Cancel public events,0.02512502472974773,low
Malaysia,H3_Contact tracing,0.023576793140268476,very low
Malaysia,E4_International support,0.009589467041249597,very low
Malaysia,H1_Public information campaigns,0.00825540513429932,very low
Malaysia,H5_Investment in vaccines,0.0,very low
Mali,H2_Testing policy,0.08768046900571394,very high
Mali,H7_Vaccination policy,0.08006350505155738,very high
Mali,H6_Facial Coverings,0.07178798692329387,very high
Mali,C1_School closing,0.07055852905428885,very high
Mali,C2_Workplace closing,0.06718347480041298,high
Mali,E1_Income support,0.05872906879023699,high
Mali,C8_International travel controls,0.058506258745185113,high
Mali,C3_Cancel public events,0.05824735836713018,high
Mali,H3_Contact tracing,0.05633133315430651,medium
Mali,C7_Restrictions on internal movement,0.055497486708202586,medium
Mali,H8_Protection of elderly people,0.04977707779786052,medium
Mali,E2_Debt/contract relief,0.043767493233859645,medium
Mali,E3_Fiscal measures,0.04077432615489091,low
Mali,C6_Stay at home requirements,0.0369776976838333,low
Mali,E4_International support,0.036903262957336494,low
Mali,H1_Public information campaigns,0.035486150421362696,low
Mali,H4_Emergency investment in healthcare,0.034004454097604345,very low
Mali,H5_Investment in vaccines,0.03222672092051982,very low
Mali,C5_Close public transport,0.025497346132403984,very low
Mali,C4_Restrictions on gatherings,0.0,very low
Mauritania,H6_Facial Coverings,0.09761712533812338,very high
Mauritania,H3_Contact tracing,0.0970331837354495,very high
Mauritania,C6_Stay at home requirements,0.09330278256822615,very high
Mauritania,C8_International travel controls,0.07836736720723386,very high
Mauritania,C4_Restrictions on gatherings,0.06803859493864244,high
Mauritania,C2_Workplace closing,0.06109311771280607,high
Mauritania,C3_Cancel public events,0.060012486200654976,high
Mauritania,E2_Debt/contract relief,0.05869771861428432,high
Mauritania,E1_Income support,0.05163217710978752,medium
Mauritania,C1_School closing,0.04089057580050142,medium
Mauritania,H7_Vaccination policy,0.04040839759692818,medium
Mauritania,H2_Testing policy,0.03735806529801525,medium
Mauritania,H8_Protection of elderly people,0.03653577308984896,low
Mauritania,C5_Close public transport,0.03646067403525438,low
Mauritania,E3_Fiscal measures,0.034508164897336276,low
Mauritania,C7_Restrictions on internal movement,0.033665523740527045,low
Mauritania,H1_Public information campaigns,0.030628949554560875,very low
Mauritania,E4_International support,0.026811661309538937,very low
Mauritania,H4_Emergency investment in healthcare,0.016937661252280505,very low
Mauritania,H5_Investment in vaccines,0.0,very low
Mauritius,C4_Restrictions on gatherings,0.08778429407289907,very high
Mauritius,H8_Protection of elderly people,0.07615304034026421,very high
Mauritius,C2_Workplace closing,0.07033857566063863,very high
Mauritius,E2_Debt/contract relief,0.06304068725769721,very high
Mauritius,H7_Vaccination policy,0.06273990821131066,high
Mauritius,C8_International travel controls,0.05976659593412248,high
Mauritius,H1_Public information campaigns,0.05582521001465725,high
Mauritius,H6_Facial Coverings,0.05511609216317875,high
Mauritius,C1_School closing,0.05359525993141597,medium
Mauritius,C6_Stay at home requirements,0.051916735309440736,medium
Mauritius,C5_Close public transport,0.049396021759406473,medium
Mauritius,H3_Contact tracing,0.047616001477505554,medium
Mauritius,H2_Testing policy,0.04749991555934618,low
Mauritius,C3_Cancel public events,0.04641991581986196,low
Mauritius,E3_Fiscal measures,0.04067612253362752,low
Mauritius,H4_Emergency investment in healthcare,0.03946065495258973,low
Mauritius,E1_Income support,0.038439640697856506,very low
Mauritius,C7_Restrictions on internal movement,0.034720687013478024,very low
Mauritius,E4_International support,0.01949464129070302,very low
Mauritius,H5_Investment in vaccines,0.0,very low
Mexico,H7_Vaccination policy,0.07463835102005813,very high
Mexico,E1_Income support,0.0718790969533321,very high
Mexico,H6_Facial Coverings,0.07118835172184512,very high
Mexico,C8_International travel controls,0.06778163053410997,very high
Mexico,C6_Stay at home requirements,0.06670866749998018,high
Mexico,H3_Contact tracing,0.06395147403296163,high
Mexico,C4_Restrictions on gatherings,0.0629450057465939,high
Mexico,E2_Debt/contract relief,0.05934103702455404,high
Mexico,C2_Workplace closing,0.05314205751118889,medium
Mexico,H2_Testing policy,0.05082223128647992,medium
Mexico,E3_Fiscal measures,0.04971930369673881,medium
Mexico,H8_Protection of elderly people,0.04900317210129778,medium
Mexico,C1_School closing,0.04444642914354861,low
Mexico,H1_Public information campaigns,0.04377821094338514,low
Mexico,H4_Emergency investment in healthcare,0.03804480738668992,low
Mexico,E4_International support,0.03575576858936814,low
Mexico,C7_Restrictions on internal movement,0.034444001871858955,very low
Mexico,H5_Investment in vaccines,0.033606580952600086,very low
Mexico,C5_Close public transport,0.02880382198340855,very low
Mexico,C3_Cancel public events,0.0,very low
Moldova,H6_Facial Coverings,0.10623363723992943,very high
Moldova,H7_Vaccination policy,0.08580317343066793,very high
Moldova,H1_Public information campaigns,0.08457552153744127,very high
Moldova,C7_Restrictions on internal movement,0.08394005364726063,very high
Moldova,H3_Contact tracing,0.07514348416604627,high
Moldova,C1_School closing,0.07388176574617898,high
Moldova,C3_Cancel public events,0.06190193650794546,high
Moldova,C8_International travel controls,0.06106902426415983,high
Moldova,H2_Testing policy,0.05380089378651397,medium
Moldova,C2_Workplace closing,0.04813582593009504,medium
Moldova,C6_Stay at home requirements,0.045320586354017436,medium
Moldova,E2_Debt/contract relief,0.03928881456541206,medium
Moldova,C4_Restrictions on gatherings,0.03809458146248803,low
Moldova,E3_Fiscal measures,0.03209301459066171,low
Moldova,E4_International support,0.03115867169424528,low
Moldova,H4_Emergency investment in healthcare,0.02673939126925517,low
Moldova,H5_Investment in vaccines,0.026728411637272406,very low
Moldova,H8_Protection of elderly people,0.0184532479124461,very low
Moldova,C5_Close public transport,0.007637964257962983,very low
Moldova,E1_Income support,0.0,very low
Monaco,H7_Vaccination policy,0.1194916122424138,very high
Monaco,C8_International travel controls,0.09105214352687191,very high
Monaco,H8_Protection of elderly people,0.0755731749611942,very high
Monaco,C2_Workplace closing,0.07510574466639615,very high
Monaco,C3_Cancel public events,0.07282578086073833,high
Monaco,H6_Facial Coverings,0.0674510310093447,high
Monaco,C7_Restrictions on internal movement,0.06341451360024442,high
Monaco,E1_Income support,0.0585549928741925,high
Monaco,H2_Testing policy,0.05557056640359747,medium
Monaco,C1_School closing,0.050129168237840416,medium
Monaco,C6_Stay at home requirements,0.04944641367896164,medium
Monaco,H3_Contact tracing,0.04807077293175185,medium
Monaco,E2_Debt/contract relief,0.0416004895652098,low
Monaco,E4_International support,0.038306916303619334,low
Monaco,H1_Public information campaigns,0.02654289099544396,low
Monaco,H4_Emergency investment in healthcare,0.026069894168006678,low
Monaco,H5_Investment in vaccines,0.02452774836989827,very low
Monaco,C5_Close public transport,0.009387497902869734,very low
Monaco,C4_Restrictions on gatherings,0.006878647701404563,very low
Monaco,E3_Fiscal measures,0.0,very low
Mongolia,H7_Vaccination policy,0.11239324656253807,very high
Mongolia,C5_Close public transport,0.10754985108245568,very high
Mongolia,H2_Testing policy,0.10399888749527889,very high
Mongolia,C2_Workplace closing,0.09136986046204738,very high
Mongolia,C7_Restrictions on internal movement,0.09106119957749864,high
Mongolia,C8_International travel controls,0.07750774611892386,high
Mongolia,H8_Protection of elderly people,0.07205919488630971,high
Mongolia,C6_Stay at home requirements,0.057978708228396264,high
Mongolia,E1_Income support,0.04599863436228491,medium
Mongolia,H4_Emergency investment in healthcare,0.04554829055948804,medium
Mongolia,C1_School closing,0.04306810219246839,medium
Mongolia,C3_Cancel public events,0.038186504545293674,medium
Mongolia,C4_Restrictions on gatherings,0.03433351817742764,low
Mongolia,E2_Debt/contract relief,0.019868657283694177,low
Mongolia,E3_Fiscal measures,0.01852200662795747,low
Mongolia,H5_Investment in vaccines,0.018141659734195632,low
Mongolia,E4_International support,0.009258134055679074,very low
Mongolia,H1_Public information campaigns,0.008249344860503771,very low
Mongolia,H3_Contact tracing,0.004906453187558494,very low
Mongolia,H6_Facial Coverings,0.0,very low
Morocco,C4_Restrictions on gatherings,0.08002780144397546,very high
Morocco,H7_Vaccination policy,0.07763761820581695,very high
Morocco,C5_Close public transport,0.07450446402624045,very high
Morocco,C1_School closing,0.06658408552147013,very high
Morocco,C2_Workplace closing,0.06084836263057332,high
Morocco,E2_Debt/contract relief,0.056583840267660265,high
Morocco,H2_Testing policy,0.054672319262085586,high
Morocco,H8_Protection of elderly people,0.053946550138352194,high
Morocco,C6_Stay at home requirements,0.052229669588484115,medium
Morocco,H6_Facial Coverings,0.05085638530382143,medium
Morocco,E1_Income support,0.04948609947463245,medium
Morocco,C8_International travel controls,0.04920293548982353,medium
Morocco,C7_Restrictions on internal movement,0.04589752341916543,low
Morocco,H1_Public information campaigns,0.042222624264364524,low
Morocco,H3_Contact tracing,0.04208417584855587,low
Morocco,E3_Fiscal measures,0.03820859817586253,low
Morocco,H4_Emergency investment in healthcare,0.03794797127619075,very low
Morocco,E4_International support,0.037863742264775235,very low
Morocco,H5_Investment in vaccines,0.029195233398150004,very low
Morocco,C3_Cancel public events,0.0,very low
Mozambique,C6_Stay at home requirements,0.08658074372918048,very high
Mozambique,H7_Vaccination policy,0.08514143134847628,very high
Mozambique,C2_Workplace closing,0.07226907718434175,very high
Mozambique,C1_School closing,0.06933534614586188,very high
Mozambique,C8_International travel controls,0.0677438439223292,high
Mozambique,H8_Protection of elderly people,0.05882281567914193,high
Mozambique,C7_Restrictions on internal movement,0.05598053285778106,high
Mozambique,H6_Facial Coverings,0.05590322276171662,high
Mozambique,C3_Cancel public events,0.05467322950207598,medium
Mozambique,E4_International support,0.05454035388307562,medium
Mozambique,C5_Close public transport,0.054236709673920885,medium
Mozambique,H4_Emergency investment in healthcare,0.0486966209660708,medium
Mozambique,E3_Fiscal measures,0.04616754268474485,low
Mozambique,H1_Public information campaigns,0.041950971397867645,low
Mozambique,E1_Income support,0.0386625421693841,low
Mozambique,E2_Debt/contract relief,0.03695428144330336,low
Mozambique,C4_Restrictions on gatherings,0.03623923753254963,very low
Mozambique,H2_Testing policy,0.027091286114116545,very low
Mozambique,H3_Contact tracing,0.009010211004061382,very low
Mozambique,H5_Investment in vaccines,0.0,very low
Namibia,H2_Testing policy,0.13453277989673434,very high
Namibia,H7_Vaccination policy,0.08596532882270919,very high
Namibia,C1_School closing,0.08568947668749782,very high
Namibia,C6_Stay at home requirements,0.07240474223355,very high
Namibia,H6_Facial Coverings,0.06875045196056236,high
Namibia,C3_Cancel public events,0.06322713018936867,high
Namibia,C2_Workplace closing,0.06100125056374124,high
Namibia,C5_Close public transport,0.05581756464079752,high
Namibia,C7_Restrictions on internal movement,0.05467540850095292,medium
Namibia,H8_Protection of elderly people,0.05341747753875025,medium
Namibia,C8_International travel controls,0.04791215092741714,medium
Namibia,H1_Public information campaigns,0.047657372289782986,medium
Namibia,C4_Restrictions on gatherings,0.04073536412387739,low
Namibia,E2_Debt/contract relief,0.037735148616634344,low
Namibia,H5_Investment in vaccines,0.024751961156834985,low
Namibia,E1_Income support,0.021758926912004994,low
Namibia,E4_International support,0.018166835938037588,very low
Namibia,H3_Contact tracing,0.016032279294847566,very low
Namibia,H4_Emergency investment in healthcare,0.009768349705899106,very low
Namibia,E3_Fiscal measures,0.0,very low
Nepal,H7_Vaccination policy,0.0999221571255275,very high
Nepal,E2_Debt/contract relief,0.07442282109885452,very high
Nepal,H3_Contact tracing,0.07381638359301122,very high
Nepal,C4_Restrictions on gatherings,0.06847348488141139,very high
Nepal,H2_Testing policy,0.0650187497212639,high
Nepal,H6_Facial Coverings,0.061742424742792804,high
Nepal,C3_Cancel public events,0.05978498525736111,high
Nepal,C5_Close public transport,0.0541377035588372,high
Nepal,C1_School closing,0.05247275527833057,medium
Nepal,C6_Stay at home requirements,0.052211910307307,medium
Nepal,C8_International travel controls,0.05062520671414955,medium
Nepal,C2_Workplace closing,0.04683422900167625,medium
Nepal,E1_Income support,0.04392103552669706,low
Nepal,H8_Protection of elderly people,0.04364284837204333,low
Nepal,C7_Restrictions on internal movement,0.04043474341133846,low
Nepal,H4_Emergency investment in healthcare,0.03741966398715819,low
Nepal,E4_International support,0.029301596865175625,very low
Nepal,H1_Public information campaigns,0.027750227276164094,very low
Nepal,H5_Investment in vaccines,0.018067073280900625,very low
Nepal,E3_Fiscal measures,0.0,very low
Netherlands,H7_Vaccination policy,0.08589675871803154,very high
Netherlands,C2_Workplace closing,0.08563588515211953,very high
Netherlands,C1_School closing,0.0814034370334533,very high
Netherlands,E2_Debt/contract relief,0.07677540585944045,very high
Netherlands,H6_Facial Coverings,0.06277020573599132,high
Netherlands,H8_Protection of elderly people,0.05938396053990489,high
Netherlands,H3_Contact tracing,0.05727172676035184,high
Netherlands,C6_Stay at home requirements,0.056054928640407786,high
Netherlands,C4_Restrictions on gatherings,0.05444765731095028,medium
Netherlands,C7_Restrictions on internal movement,0.050349845146584186,medium
Netherlands,E3_Fiscal measures,0.0491104116893373,medium
Netherlands,E4_International support,0.046320799967289626,medium
Netherlands,H4_Emergency investment in healthcare,0.04435572079145469,low
Netherlands,H5_Investment in vaccines,0.044287191877507154,low
Netherlands,C8_International travel controls,0.03640358416522615,low
Netherlands,E1_Income support,0.03518507500766985,low
Netherlands,H1_Public information campaigns,0.030553824359383617,very low
Netherlands,C3_Cancel public events,0.028487328534341556,very low
Netherlands,C5_Close public transport,0.015306252710555166,very low
Netherlands,H2_Testing policy,0.0,very low
New Zealand,H2_Testing policy,0.10319939515623122,very high
New Zealand,E1_Income support,0.08709538901553224,very high
New Zealand,H7_Vaccination policy,0.08637187385801126,very high
New Zealand,H6_Facial Coverings,0.08180264067603597,very high
New Zealand,H8_Protection of elderly people,0.06957061645652794,high
New Zealand,C5_Close public transport,0.06766089814574563,high
New Zealand,C1_School closing,0.06354447713284948,high
New Zealand,C4_Restrictions on gatherings,0.05733743281872586,high
New Zealand,E2_Debt/contract relief,0.05290405632053708,medium
New Zealand,C3_Cancel public events,0.04896150524294482,medium
New Zealand,E3_Fiscal measures,0.04839081097858571,medium
New Zealand,C2_Workplace closing,0.046346612324351576,medium
New Zealand,C6_Stay at home requirements,0.04103408998594133,low
New Zealand,C8_International travel controls,0.038482050040854573,low
New Zealand,H3_Contact tracing,0.037342792374224054,low
New Zealand,H4_Emergency investment in healthcare,0.03527163248985516,low
New Zealand,H5_Investment in vaccines,0.019685184617341245,very low
New Zealand,C7_Restrictions on internal movement,0.008023715625545207,very low
New Zealand,E4_International support,0.006974826740159736,very low
New Zealand,H1_Public information campaigns,0.0,very low
Nicaragua,H8_Protection of elderly people,0.09026417329377472,very high
Nicaragua,C8_International travel controls,0.08792046069581438,very high
Nicaragua,C1_School closing,0.08600936143182454,very high
Nicaragua,H7_Vaccination policy,0.08576980748469001,very high
Nicaragua,H1_Public information campaigns,0.08424174818272519,high
Nicaragua,H6_Facial Coverings,0.07865687522601582,high
Nicaragua,H3_Contact tracing,0.06532134459511114,high
Nicaragua,E2_Debt/contract relief,0.054485035871912196,high
Nicaragua,H5_Investment in vaccines,0.052486997540930704,medium
Nicaragua,C4_Restrictions on gatherings,0.05106838127497412,medium
Nicaragua,H4_Emergency investment in healthcare,0.04544241985464033,medium
Nicaragua,H2_Testing policy,0.044567698808696724,medium
Nicaragua,E4_International support,0.041203478911014,low
Nicaragua,C5_Close public transport,0.0408231052143116,low
Nicaragua,C2_Workplace closing,0.03023297316678224,low
Nicaragua,E1_Income support,0.028146841516429287,low
Nicaragua,C3_Cancel public events,0.012615837151550647,very low
Nicaragua,C7_Restrictions on internal movement,0.012296485072154879,very low
Nicaragua,C6_Stay at home requirements,0.008446974706647237,very low
Nicaragua,E3_Fiscal measures,0.0,very low
Niger,E2_Debt/contract relief,0.08978230278780788,very high
Niger,C8_International travel controls,0.08236566906713544,very high
Niger,C2_Workplace closing,0.07818307630097618,very high
Niger,C1_School closing,0.07515015010931596,very high
Niger,C3_Cancel public events,0.07198977314260667,high
Niger,C4_Restrictions on gatherings,0.0641124817173279,high
Niger,H8_Protection of elderly people,0.0601294372709421,high
Niger,H3_Contact tracing,0.05209023129033106,high
Niger,H7_Vaccination policy,0.05193493945217348,medium
Niger,E3_Fiscal measures,0.05018465072703153,medium
Niger,H6_Facial Coverings,0.04864388009635334,medium
Niger,H4_Emergency investment in healthcare,0.04835577342718694,medium
Niger,C7_Restrictions on internal movement,0.04684160001906706,low
Niger,C6_Stay at home requirements,0.04559648193261664,low
Niger,E1_Income support,0.04229449667848952,low
Niger,C5_Close public transport,0.035493848241596744,low
Niger,E4_International support,0.03026343832717727,very low
Niger,H1_Public information campaigns,0.0173397784877809,very low
